,name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id,google_name,google_rating,google_nbrating,google_address,google_type,google_lat,google_lon,distance,cluster_labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,marker_color
548,Hotel La Perle Montparnasse,55be0632498e4ea1adc87c6d,48.83585498068632,2.322221352492864,75014,Paris,"['3 rue Maison Dieu', '75014 Paris', 'France']",Bed & Breakfast,75014,14,1,ChIJy9hCb7Vx5kcR6IPitp8fefM,Hotel La Perle Montparnasse,3.4,123.0,"3 Rue Maison Dieu, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8358877,2.3221707,0.005202561237637122,0,Hotel,French Restaurant,Seafood Restaurant,Thai Restaurant,Italian Restaurant,Art Museum,Burger Joint,Noodle House,Bookstore,Cajun / Creole Restaurant,red
549,Curio Niepce,5ac50200f0b4905d46fd5e77,48.83502100000001,2.3180810000000003,75014,Paris,"['4 Rue Niépce', '75014 Paris', 'France']",Hotel,75014,14,3,ChIJxcMv8Epw5kcRA3lXptiNuf8,"Niepce Paris Hotel, Curio Collection by Hilton",4.7,85.0,"4 Rue Niépce, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.834850700000004,2.3179972999999996,0.019910374667616193,1,French Restaurant,Hotel,Japanese Restaurant,Bakery,Coffee Shop,Restaurant,Café,Burger Joint,Music Venue,Sushi Restaurant,blue
550,Hôtel Pullman Paris Montparnasse,4d36b410d8caa1cdebd06fd6,48.83836793764065,2.3208510875701904,75014,Paris,"['19 rue du Commandant René Mouchotte', '75014 Paris', 'France']",Hotel,75014,14,222,ChIJwXZmLDVw5kcRIJ2dYURyo_w,Hôtel Pullman Paris Montparnasse - Fermé jusqu'à Août 2019,4.1,975.0,"19 Rue du Commandant René Mouchotte, 75014 Paris, France","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.83829429999999,2.3210421,0.016238021219587572,1,Hotel,Hookah Bar,Seafood Restaurant,Japanese Restaurant,Bistro,French Restaurant,Bar,Italian Restaurant,Cambodian Restaurant,Garden,blue
551,Apollon Montparnasse Hotel Paris,4bcf61b00ffdce72666ab2c0,48.83474069471764,2.3169616073891937,,Paris,"[""91 Rue de l'Ouest"", 'Paris', 'France']",Hotel,75014,14,7,ChIJPTs3Wkpw5kcRXQl-PIayHSo,Hotel Apollon Montparnasse,4.1,223.0,"91 Rue de l'Ouest, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83478289999999,2.3169923999999997,0.005209535506959856,1,Hotel,French Restaurant,Japanese Restaurant,Beer Store,Restaurant,Motel,Sushi Restaurant,Café,Bar,Korean Restaurant,blue
552,Campanile Paris 14 Maine Montparsse,4c49455720ab1b8d00338d16,48.8344717214629,2.3240085526169403,75014,Paris,"['146 avenue Du Maine', '75014 Paris', 'France']",Hotel,75014,14,9,ChIJVfc5sbVx5kcRyhVKz9v5dLM,Hôtel Restaurant Campanile Paris Montparnasse,3.8,494.0,"146 Avenue du Maine, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.834376,2.323881999999999,0.014129072099626876,1,French Restaurant,Hotel,Indian Restaurant,Pub,Bookstore,Wine Bar,Vietnamese Restaurant,Italian Restaurant,Restaurant,Vegetarian / Vegan Restaurant,blue
553,Petit Palace Hotel,4c8bb4473dc2a1cd02b4b832,48.834820507758934,2.324296659882698,75014,Paris,"['131 avenue du Maine', '75014 Paris', 'France']",Hotel,75014,14,0,ChIJ8bElubVx5kcRSipB7isKvv8,Petit Palace Hôtel,3.5,105.0,"131 Avenue du Maine, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8348528,2.3242396999999992,0.005511987619614183,0,French Restaurant,Hotel,Indian Restaurant,Cajun / Creole Restaurant,Thai Restaurant,Restaurant,Bookstore,Seafood Restaurant,Sushi Restaurant,Pizza Place,red
555,Hotel Du Maine,4c72e9bb13228cfa635e2c65,48.83545970694958,2.3231479265437995,75014,Paris,"['Ave. du Maine', '75014 Paris', 'France']",Hotel,75014,14,9,ChIJv1hWnrVx5kcRs_tZWUWVb2U,Hôtel du Maine,3.1,230.0,"16 Rue Maison Dieu, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8353843,2.3231792999999996,0.008696292560008437,1,Hotel,French Restaurant,Art Museum,Pub,Restaurant,Cajun / Creole Restaurant,Seafood Restaurant,Noodle House,Brazilian Restaurant,Bookstore,blue
561,Hotel Agenor,4e84bd472fb6611bdfd70076,48.836859534816114,2.3240798995970557,75014,Paris,"['22 rue Cels', '75014 Paris', 'France']",Hotel,75014,14,1,ChIJrbDLcMpx5kcRDby0ZhqmQBk,Hotel Agenor,2.9,94.0,"22 Rue Cels, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8368181,2.3239744,0.00901186096093267,1,Hotel,French Restaurant,Art Museum,Seafood Restaurant,Restaurant,Café,Bookstore,Cajun / Creole Restaurant,Noodle House,Vegetarian / Vegan Restaurant,blue
563,Hotel Montparnasse Daguerre,4b92a909f964a520c50e34e3,48.83599107363512,2.3240319247806456,75014,Paris,"['94 rue Daguerre', '75014 Paris', 'France']",Hotel,75014,14,3,ChIJadZ9jrVx5kcRs9IIVMgQ-S8,Montparnasse Daguerre,4.1,179.0,"94 Rue Daguerre, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83607949999999,2.3242025,0.015921851359962172,1,Hotel,French Restaurant,Art Museum,Pub,Pizza Place,Restaurant,Seafood Restaurant,Cajun / Creole Restaurant,Noodle House,Bookstore,blue
565,Mercure Paris Montparnasse,4badb99ff964a5206d653be3,48.84004745832177,2.323541343212128,75014,Paris,"['Rue de la Gaité', '75014 Paris', 'France']",Hotel,75014,14,26,ChIJAQZ1qMtx5kcRDPU1qZp15Sg,Hotel Mercure Paris Gare Montparnasse,4.1,619.0,"20 Rue de la Gaité, 75014 Paris, France","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8400123,2.3235951999999993,0.005560236768599249,0,Japanese Restaurant,Hotel,Theater,Bistro,French Restaurant,Bar,Coffee Shop,Auvergne Restaurant,Café,Cambodian Restaurant,red
566,Hôtel du Parc,4ba10775f964a520a19037e3,48.84080584921542,2.323974290236272,75014,Paris,"['6 rue Jolivet', '75014 Paris', 'France']",Hotel,75014,14,3,ChIJb8tkm8tx5kcROKNUDMDutEA,Hotel du Parc,3.8,228.0,"6 Rue Jolivet, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.840807,2.3239799999999997,0.0004382260930075186,0,Creperie,Japanese Restaurant,Auvergne Restaurant,Argentinian Restaurant,Supermarket,Thai Restaurant,Lyonese Bouchon,French Restaurant,Ice Cream Shop,Comfort Food Restaurant,red
569,Ibis Gare Montparnasse,4d4494d614aa8cfadf7e683d,48.84034671988122,2.315328699049424,75015,Paris,"['71 Boulevard de Vaugirard', '75015 Paris', 'France']",Hotel,75015,15,3,ChIJ02CAHjRw5kcRiVvDMYBmjiQ,Hotel ibis Paris Gare Montparnasse 15ème,3.4,167.0,"71 Boulevard de Vaugirard, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84041149999999,2.3154625,0.012180442259640897,0,Dessert Shop,Brasserie,French Restaurant,Creperie,Hotel,Pizza Place,Exhibit,Fabric Shop,Falafel Restaurant,Farmers Market,red
570,Hotel Arcadie Montparnasse,4c2f801b452620a10ba01d0f,48.83885377394896,2.322461683876691,,Paris,"['71 Avenue du Maine', 'Paris', 'France']",Hotel,75014,14,4,ChIJT-TD4spx5kcRMOpQdcCaYMM,Hôtel Arcadie Montparnasse,4.0,175.0,"71 Avenue du Maine, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83895030000001,2.3225812,0.013863553983715486,1,Hotel,Japanese Restaurant,Theater,Bar,Bistro,Café,Cambodian Restaurant,Auvergne Restaurant,Hookah Bar,French Restaurant,blue
571,Timhotel Montparnasse,4adcda04f964a520fb3121e3,48.842934795891686,2.3211944103240967,75015,Paris,"[""22 rue de l'Arrivée"", '75015 Paris', 'France']",Hotel,75015,15,8,ChIJFb82tcxx5kcRQ2TRIWWyNVo,Timhotel Paris Gare Montparnasse,3.3,392.0,"22 Rue de l'Arrivée, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84298880000001,2.321176299999999,0.00615098037343453,0,Japanese Restaurant,French Restaurant,Nightclub,Coffee Shop,Supermarket,Breakfast Spot,Seafood Restaurant,Scenic Lookout,Sandwich Place,Creperie,red
572,Hotel de la Gaîté,566da5fa498ee8c21d8c2bcb,48.8395004272461,2.322943210601806,,,['France'],Hotel,75014,14,0,ChIJy-f1BMtx5kcRZPdpVWQmYzY,Hôtel de la Gaîte,3.2,147.0,"7 Rue Vandamme, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83945429999999,2.3228867,0.006597073240394175,0,Japanese Restaurant,Hotel,Theater,Auvergne Restaurant,French Restaurant,Café,Bar,Indian Restaurant,Hookah Bar,Pizza Place,red
580,Hôtel Elysée Montparnasse,4c1c7d7cb9f876b0270e7c46,48.84030473086542,2.3241437655542074,75014,Paris,"['11 bis rue de la Gaîte', '75014 Paris', 'France']",Hotel,75014,14,0,ChIJ32Wpostx5kcR0aXRvELRFaU,Timhotel Tour Montparnasse,3.6,242.0,"11 Bis Rue de la Gaité, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84018799999999,2.3242354,0.014620473588357882,0,Japanese Restaurant,Creperie,Hotel,Theater,French Restaurant,Bistro,Auvergne Restaurant,Bar,Coffee Shop,Café,red
582,Le Relais Moncey,4ead83fc5c5ce6e5060e7fb6,48.842854499816895,2.324278950691223,,,['France'],Hotel,75014,14,0,ChIJV0c6Xcxx5kcRQLiUWPz9WSE,Fondation Maison de la Gendarmerie,4.4,139.0,"4 Rue d'Odessa, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.842835799999996,2.3242127,0.005288898799716023,0,Creperie,Japanese Restaurant,French Restaurant,Bar,Hotel,Pub,Bistro,Korean Restaurant,Scenic Lookout,Theater,red
584,Timhotel Odessa Montparnasse,4d048f56c2e537044d76b967,48.84265186689023,2.3242962183207645,75014,Paris,"['8, Rue Odessa', '75014 Paris', 'France']",Hotel,75014,14,6,ChIJJXhxaMxx5kcRvQwl3s73lV0,Timhotel Odessa Montparnasse,3.8,252.0,"8 Rue d'Odessa, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8426754,2.3243484,0.004638925179707522,0,Creperie,Japanese Restaurant,French Restaurant,Bar,Bistro,Pub,Hotel,Market,Scenic Lookout,Thai Restaurant,red
588,Hôtel Montparnasse Saint-Germain,4fd3c4dde4b0dde4964c8145,48.84247296201651,2.3232794164041013,75014,Paris,"['19 rue du Départ', '75014 Paris', 'France']",Hotel,75015,15,3,ChIJ06wjj8xx5kcRV4P3ev75pfE,Hôtel Montparnasse St Germain,3.8,129.0,"19 Rue du Départ, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.842420399999995,2.3234146,0.011516451031340478,0,Creperie,Japanese Restaurant,French Restaurant,Bar,Coffee Shop,Nightclub,Bistro,Comedy Club,Pizza Place,Scenic Lookout,red
590,Central Hôtel,4cf54f90b3662c0f95327d30,48.840471136157426,2.3238095641136165,75014,Paris,"['1 bis rue du Maine', '75014 Paris', 'France']",Hotel,75014,14,6,ChIJo7K3nstx5kcRMCqwJej43H4,Central Hotel Paris,3.8,152.0,"1Bis Rue du Maine, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84050560000001,2.3238132,0.003841889977136647,0,Creperie,Japanese Restaurant,Theater,Hotel,Bistro,French Restaurant,Coffee Shop,Bar,Auvergne Restaurant,Comfort Food Restaurant,red
593,Hotel Celtic,4f2d357de4b0b0d083982f01,48.842117,2.324712,75014,Paris,"[""15 rue d'Odessa"", '75014 Paris', 'France']",Hotel,75014,14,3,ChIJ74YIcsxx5kcRVwLCUrRaDGU,Hotel Celtic,2.9,134.0,"15 Rue d'Odessa, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.842127500000004,2.324745099999999,0.0026956568510327497,0,Creperie,Japanese Restaurant,Burger Joint,Lyonese Bouchon,Belgian Restaurant,Auvergne Restaurant,Supermarket,Argentinian Restaurant,Korean Restaurant,Ice Cream Shop,red
594,Hôtel de Paris,4d9ed04ba77d816e4284f308,48.84017103139404,2.322184145450592,75014,Paris,"['51 avenue du Maine', '75014 Paris', 'France']",Hotel,75014,14,0,ChIJU8t8Fctx5kcROb1uZeRI3O8,Hôtel de Paris Montparnasse,4.0,175.0,"51 Avenue du Maine, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84017679999999,2.3220973999999996,0.0063998374212149226,0,Japanese Restaurant,Theater,Coffee Shop,French Restaurant,Bistro,Auvergne Restaurant,Bar,Hotel,Juice Bar,Lyonese Bouchon,red
596,Hôtel Arotel,4fc7806ee4b08f659f04c35d,48.841993202317255,2.3232248425483704,75014,Paris,"['74 boulevard Edgar Quinet', '75014 Paris', 'France']",Hotel,75014,14,0,ChIJDfUXhMxx5kcRtRTZ_K8iJOk,Arotel,3.0,62.0,"74 Boulevard Edgar Quinet, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84200029999999,2.3231426,0.0060882290089357815,0,Creperie,Japanese Restaurant,French Restaurant,Bar,Nightclub,Hotel,Coffee Shop,Auvergne Restaurant,Bistro,Supermarket,red
600,Hôtel Le Littré,4bcaef3e3740b7138a916165,48.845458,2.324139,75006,Paris,"['9 rue Littré', '75006 Paris', 'France']",Hotel,75006,6,33,ChIJ9_e8n81x5kcRVtn0kWXorCE,Hôtel Le Littré,4.5,447.0,"9 Rue Littré, 75006 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84545070000001,2.324066,0.005419198272865781,1,Hotel,Clothing Store,Cosmetics Shop,French Restaurant,Burger Joint,Moroccan Restaurant,Bistro,Theater,Bar,Gym / Fitness Center,blue
601,Victoria Palace Hotel,4c7cfe44247cb60c4b865f5e,48.845856503208076,2.324608369525913,,Paris,"['6 rue Blaisse Desgoffe', 'Paris', 'France']",Hotel,75006,6,8,ChIJ8bo8m81x5kcRDtnmnCEkl-k,Victoria Palace Hotel,4.5,219.0,"6 Rue Blaise Desgoffe, 75006 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.845813,2.324388,0.016882552412643595,1,Hotel,Clothing Store,Cosmetics Shop,Bistro,Tea Room,Bar,Electronics Store,Department Store,Gym / Fitness Center,Dance Studio,blue
602,Hotel De Suede Saint Germain,4e52c47bfa7687935fbfefd5,48.852565662037925,2.31933171465656,75007,Paris,"['31 Rue Vaneau', '75007 Paris', 'France']",Hotel,75007,7,9,ChIJsZGOditw5kcROu_Vq8BJiYc,Hotel Sweden,4.0,94.0,"31 Rue Vaneau, 75007 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8525843,2.3192932,0.003505000917208201,0,Restaurant,Garden,French Restaurant,Hotel,Coffee Shop,Burger Joint,Fondue Restaurant,Fast Food Restaurant,English Restaurant,Ethiopian Restaurant,red
603,Hôtel Duquesne Eiffel,4adcd9fff964a5208c3021e3,48.85267428203728,2.308694716212764,75007,Paris,"['23 avenue Duquesne', '75007 Paris', 'France']",Hotel,75007,7,19,ChIJVeysbSZw5kcRpvGcjqNpa0U,Hôtel Duquesne Eiffel,4.3,204.0,"23 Avenue Duquesne, 75007 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8526534,2.3090792,0.028311656499390783,1,Hotel,French Restaurant,Café,Bistro,Breakfast Spot,Italian Restaurant,Food Service,Food Court,Exhibit,Fabric Shop,blue
604,Hôtel Louison (Ex-Aviatic Saint-Germain),4c0bb1997e3fc928449bf582,48.84538660490677,2.321277115574264,75006,Paris,"['105 rue de Vaugirard', '75006 Paris', 'France']",Hotel,75006,6,28,ChIJfxoISs1x5kcRfKk1oWWlB1E,Louison Hotel,4.4,251.0,"105 Rue de Vaugirard, 75006 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8452935,2.3213463,0.011532095656407644,0,French Restaurant,Japanese Restaurant,Vietnamese Restaurant,Hotel,Bar,Bistro,Café,Korean Restaurant,Sandwich Place,Pizza Place,red
605,Hotel Eiffel Villa Garbaldi,4d0d2958903d37041954c255,48.84644782603757,2.306027796063702,75015,Paris,"['48 boulevard Garibaldi', '75015 Paris', 'France']",Hotel,75015,15,11,ChIJJ-sqNztw5kcR392w8Sh3GVA,Hôtel Eiffel Villa Garibaldi,3.6,250.0,"48 Boulevard Garibaldi, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8464406,2.305833199999999,0.014305251859508516,1,Hotel,Italian Restaurant,French Restaurant,Korean Restaurant,Restaurant,Pizza Place,Dessert Shop,Café,Spanish Restaurant,Metro Station,blue
606,Hotel Bailli De Suffren,4dc0611c1e72dd48b20764cf,48.84687256121345,2.307911321875737,,Paris,"['Paris', 'France']",Hotel,75015,15,6,ChIJWRxS1iRw5kcRYRpm4mtUpug,Hotel Bailli De Suffren,4.0,130.0,"149 Avenue de Suffren, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8469533,2.3080342000000003,0.012726140433362893,1,Hotel,French Restaurant,Bakery,Café,Metro Station,Bar,Dessert Shop,Italian Restaurant,Food,Food Service,blue
607,Hôtel La Belle Juliette,4cfb72902c645941f01b434a,48.84739739973032,2.3224392956169058,75006,Paris,"['92 rue du Cherche Midi', '75006 Paris', 'France']",Hotel,75006,6,29,ChIJ4wRiu9Jx5kcRH4I73QePfZ0,Hôtel & Spa La Belle Juliette,4.3,191.0,"92 Rue du Cherche-Midi, 75006 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84752,2.322537,0.015404832312260421,0,French Restaurant,Bistro,Italian Restaurant,Hotel,Bakery,Pizza Place,Grocery Store,Sushi Restaurant,Bar,Farmers Market,red
608,Hôtel ibis Paris Tour Montparnasse 15ème,4bd76dc309ecb7132bde467c,48.8434378839195,2.320207357406616,75015,Paris,"['22 avenue du Maine', '75015 Paris', 'France']",Hotel,75015,15,5,ChIJFyVsLzNw5kcRzEkBT7wJSDI,Ibis Paris Tour Montparnasse 15eme,3.5,254.0,"22 Avenue du Maine, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8434552,2.320219499999999,0.002121922907695656,0,Japanese Restaurant,French Restaurant,Italian Restaurant,Pizza Place,Seafood Restaurant,Scenic Lookout,Sandwich Place,Comedy Club,Creperie,Plaza,red
609,Montebello Hotel Paris,4be195248dd062b54d623e3c,48.8490217,2.3191733,,Paris,"['18 Rue Pierre Leroux', 'Paris', 'France']",Hotel,75007,7,1,ChIJQ7qAAi1w5kcREmP1bnHEVcs,Hotel Montebello,4.4,135.0,"18 Rue Pierre Leroux, 75007 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.849162,2.319093000000001,0.016678271107534743,0,French Restaurant,Japanese Restaurant,Bakery,Hotel,Grocery Store,Restaurant,Cheese Shop,Café,Smoke Shop,Brasserie,red
613,Hotel Vic Eiffel,4e5b8fead22dfba6f48ec09e,48.84526605641066,2.3100570544989534,75015,Paris,"['92 boulevard Garibaldi', '75015 Paris', 'France']",Hotel,75015,15,15,ChIJSXX0dTBw5kcR4Bi6IJuFuCE,Hôtel Vic Eiffel,4.6,158.0,"92 Boulevard Garibaldi, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.845236,2.309923,0.010391590655778899,1,Hotel,French Restaurant,Salad Place,Bar,Bakery,Café,Hookah Bar,Chinese Restaurant,Grocery Store,Bistro,blue
614,Best Western Sevres Montparnasse,4efe406af790570bd0ab382d,48.843722039397115,2.3155824141213093,75015,Paris,"['153 rue de Vaugirard', '75015 Paris', 'France']",Hotel,75015,15,11,ChIJE3bd1jNw5kcRmC6d13cUiTM,Best Western Sèvres Montparnasse,3.7,136.0,"153 Rue de Vaugirard, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84370699999999,2.315563,0.0021972336906009686,1,French Restaurant,Hotel,Japanese Restaurant,Indian Restaurant,Sandwich Place,Korean Restaurant,Thai Restaurant,Fondue Restaurant,Empanada Restaurant,English Restaurant,blue
616,Best Western Hotel Le Montparnasse,4dd6f7c9d1647fcf3e3f52e2,48.84500095500447,2.3212628066539764,75006,Paris,"['37 boulevard Montparnasse', '75006 Paris', 'France']",Hotel,75006,6,9,ChIJ-aZwM81x5kcReUuRzkh3YgM,BEST WESTERN Hotel Le Montparnasse,3.5,226.0,"37 Boulevard du Montparnasse, 75006 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8449719,2.3212236,0.004326814108708345,0,French Restaurant,Japanese Restaurant,Italian Restaurant,Vietnamese Restaurant,Hotel,Pizza Place,Bar,Sandwich Place,Bistro,Café,red
619,Hotel Lecourbe,4d4dc6d09ee13704fb29888b,48.84451626175601,2.3087999497067817,75015,Paris,"['28 rue Lecourbe', '75015 Paris', 'France']",Hotel,75015,15,8,ChIJu7QDiTpw5kcRONNsLtaUH5w,Inter-Hôtel Lecourbe,3.7,253.0,"28 Rue Lecourbe, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8445375,2.3087226999999992,0.006142311002299803,1,Hotel,Salad Place,Bar,Bakery,Café,Hookah Bar,Chinese Restaurant,Grocery Store,Bistro,Women's Store,blue
620,Hotel Vaneau Saint-Germain,4d4b26bfe8bfa1cd7c50584c,48.84863076618539,2.320488963859467,75007,Paris,"['86 rue Vaneau', '75007 Paris', 'France']",Hotel,75007,7,6,ChIJgUC6JC1w5kcRbw010pN_2YU,Hôtel Vaneau Saint Germain,4.3,144.0,"86 Rue Vaneau, 75007 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8486542,2.320348,0.010668961501442855,0,French Restaurant,Hotel,Brasserie,Smoke Shop,Café,Grocery Store,Bar,Bakery,Cheese Shop,Italian Restaurant,red
623,Hôtel Edouard 6,4d4f76d89d49370498e3b639,48.844253405354785,2.3234716057777405,75006,Paris,"['63 boulevard du Montparnasse', '75006 Paris', 'France']",Hotel,75006,6,6,ChIJyVIsAs1x5kcRRxIxnZS9gmA,Hôtel Edouard 6,4.2,139.0,"61 Boulevard du Montparnasse, 75006 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8442206,2.3235314,0.00570713883167521,1,Hotel,Japanese Restaurant,French Restaurant,Bar,Comedy Club,Burger Joint,Pub,Moroccan Restaurant,Bistro,Theater,blue
628,Hôtel Sublim Eiffel,4c1270927f7f2d7fa84add68,48.845372488849534,2.31032390090006,75015,Paris,"['94 boulevard Garibaldi', '75015 Paris', 'France']",Hotel,75015,15,4,ChIJVykgdDBw5kcRDkQnshBgc0A,Sublim Eiffel,4.2,93.0,"94 Boulevard Garibaldi, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.845239,2.310099,0.02220047314240399,1,Hotel,French Restaurant,Salad Place,Bar,Bakery,Café,Hookah Bar,Chinese Restaurant,Grocery Store,Bistro,blue
630,Hôtel La Parizienne,549047c4498ee91559b76a5e,48.844953432544926,2.320762110220437,75006,Paris,"['33 boulevard du Montparnasse', '75006 Paris', 'France']",Hotel,75006,6,12,ChIJp9FvyzJw5kcR-FKugUlS4vE,La Parizienne Hotel,4.1,167.0,"33 Boulevard du Montparnasse, 75006 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8451078,2.3209209,0.02074929312095538,0,French Restaurant,Italian Restaurant,Japanese Restaurant,Vietnamese Restaurant,Hotel,Pizza Place,Spa,Indian Restaurant,Burger Joint,Sandwich Place,red
