,Hostel,Hostel_lat,Hostel_lon,Venue,Venue_lat,Venue_lon,Venue_cat
17761,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Les Orientalistes,48.875501521125955,2.358844578266144,Mediterranean Restaurant
17762,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Café A,48.87523561686296,2.360022095087153,Café
17763,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Marrow,48.87442541960633,2.358884811401367,Café
17764,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Entre deux,48.873440139466425,2.3583246197643293,Mediterranean Restaurant
17765,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Restaurant Les Vinaigriers,48.87317381718619,2.361453692707382,French Restaurant
17766,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Le Petit Saint-Martin,48.87293126397539,2.3579314699394507,Bistro
17767,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Le Pain des Copains,48.872968235408926,2.358061373233795,Bakery
17768,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Le Buffet de la Gare,48.87508678972407,2.3577902976044665,Bistro
17769,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Kasha,48.874361,2.361589,Creperie
17770,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Gravity Bar,48.873208415867786,2.3607795438072787,Cocktail Bar
17771,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,La Paella,48.87322653669419,2.360396973346493,Spanish Restaurant
17772,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,La Pause Indienne,48.87350881527456,2.3585745896271804,Fast Food Restaurant
17773,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Sushi Rama,48.87319715051464,2.358072743557654,Japanese Restaurant
17774,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Le Renouveau,48.873193,2.358176,Bar
17775,Staycity Serviced Apartments Gare de l’Est,48.87378166940013,2.359225575838652,Les Rupins,48.872041694620656,2.3597736800419584,Bistro
17776,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Le Delly's,48.878458299848,2.357852395267173,African Restaurant
17777,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,St Christopher's Inn Gare du Nord,48.879256861423656,2.357995379355746,Hostel
17778,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Saravanaa Bhavan,48.87993491192538,2.3574035456877773,Indian Restaurant
17779,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,L'Étoile du Nord par Thierry Marx,48.88024894020012,2.3564205085950505,French Restaurant
17780,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,NENI Paris,48.87960637123196,2.3549312353134155,Israeli Restaurant
17781,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Hokkaido,48.87818728445505,2.35555404953646,Japanese Restaurant
17782,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Best Western Hôtel Albert 1er,48.87955401272545,2.3581099569093915,Hotel
17783,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Belushi's Gare du Nord,48.87935489393545,2.358004382344983,Sports Bar
17784,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Bombay Palace,48.8783273692669,2.3564844590009226,Indian Restaurant
17785,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Häagen-Dazs Café,48.880596312359,2.3547596683622265,Dessert Shop
17786,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Au Train de Vie,48.87834344855088,2.3583784130407808,Café
17787,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Hôtel Hor,48.8794232238574,2.357818700711123,Hotel
17788,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Five Guys,48.880105416483985,2.3551070380286774,Burger Joint
17789,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Sangeetha,48.88028890706943,2.357579182005744,Indian Restaurant
17790,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Café du Nord,48.87968828103151,2.355857855229,French Restaurant
17791,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Fnac Espace Fnac Gare Paris-Nord,48.880932,2.355261,Department Store
17792,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Au Baroudeur Patient,48.8795723051847,2.354811877012253,French Restaurant
17793,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,La Chaufferie,48.878768494081434,2.354443073272705,Bar
17794,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Subway,48.879516909776285,2.354540375903195,Sandwich Place
17795,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Terminus Nord,48.87962924915641,2.355206095735525,French Restaurant
17796,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Buffalo Grill,48.87960463703887,2.3545800049119605,Steakhouse
17797,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Starbucks,48.879960118527286,2.356396395928952,Coffee Shop
17798,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Sephora,48.880931070468016,2.3567605018615723,Cosmetics Shop
17799,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Les Boutiques de la Gare du Nord,48.88057221875061,2.3550404404579637,Shopping Mall
17800,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Paris Nord Café,48.87978764764637,2.3560761366935417,French Restaurant
17801,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Burger King,48.879969439310315,2.3545181360779948,Fast Food Restaurant
17802,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Relay,48.88050800246003,2.3552488528613913,Newsstand
17803,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Place Napoléon III,48.87994492890266,2.3547193081334306,Plaza
17804,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Gare SNCF de Paris Nord,48.88033605949452,2.3551344095845383,Train Station
17805,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Paul,48.88060746126939,2.3552295074924237,Bakery
17806,Ibis Styles Gare du Nord,48.879652932293865,2.3565237623035027,Madras cafe,48.880465818919305,2.35777573035482,Indian Restaurant
17807,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Abri,48.87794119994912,2.3491306158361196,Gastropub
17808,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Les 36 Corneil,48.87899704397274,2.345500993649114,Wine Bar
17809,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,La Ferme Saint Hubert,48.87890833082013,2.3454278835651774,Cheese Shop
17810,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Le Barbe à Papa,48.87965388607658,2.3474383451936647,French Restaurant
17811,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,L'Élan 9,48.877771,2.3489,Restaurant
17812,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Best Western Premier Faubourg 88,48.87768381921307,2.349274322382371,Hotel
17813,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Délice De Condorcet,48.879547,2.347954,Noodle House
17814,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Le Grenier à Pain,48.877021679047054,2.34881167326311,Bakery
17815,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Piccola Toscana,48.87715050897747,2.346292826607403,Italian Restaurant
17816,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Léandrés,48.879117758262716,2.3479092121124268,Coffee Shop
17817,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Bouillon 47,48.879092166374946,2.3455496108335874,French Restaurant
17818,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Le Caviste Bio,48.87842421621423,2.3456776066814196,Wine Shop
17819,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Hotel Helussi,48.877888805182764,2.3469612112143388,Hotel
17820,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Prik Thai,48.87874379854197,2.34570175409317,Thai Restaurant
17821,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Square Montholon,48.87697979989747,2.3465681076049805,Park
17822,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Nationale 7 Paris,48.87924815172544,2.349318692653714,Design Studio
17823,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Odette et Aimé,48.878331998629825,2.345349043607712,Brasserie
17824,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Aux Pipalottes Gourmandes,48.87916589190147,2.345604096418003,Deli / Bodega
17825,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,VG,48.87705510186067,2.347964197397232,Vegetarian / Vegan Restaurant
17826,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Madame Messieurs,48.879262020891716,2.3479913510171735,French Restaurant
17827,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Monop',48.87692996856845,2.3480862115765686,Convenience Store
17828,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Hotel du Temps,48.87672331499355,2.347400667286429,Hotel
17829,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Résidence Du Pré,48.87833557510649,2.3477272911447185,Hotel
17830,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Hotel
17831,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Cacahuète,48.877300021832795,2.3468520865087013,French Restaurant
17832,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,42 Degrés,48.877461855301966,2.3491383211515693,Vegetarian / Vegan Restaurant
17833,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Le Bébé,48.877325252150264,2.3467736662103404,French Restaurant
17834,9Hôtel Opera,48.876386806787565,2.3470002777527443,Le Tricycle,48.875576,2.349075,Vegetarian / Vegan Restaurant
17835,9Hôtel Opera,48.876386806787565,2.3470002777527443,Nouilles Ceintures,48.875868,2.348158,Chinese Restaurant
17836,9Hôtel Opera,48.876386806787565,2.3470002777527443,BOL Porridge Bar,48.87637710447808,2.3486461490392685,Coffee Shop
17837,9Hôtel Opera,48.876386806787565,2.3470002777527443,Pedzouille,48.876069315883896,2.3483578994640792,Bistro
17838,9Hôtel Opera,48.876386806787565,2.3470002777527443,Chez Paï,48.87630301428115,2.3486032336950298,Thai Restaurant
17839,9Hôtel Opera,48.876386806787565,2.3470002777527443,Big Fernand Poissonnière,48.8747,2.34794,Burger Joint
17840,9Hôtel Opera,48.876386806787565,2.3470002777527443,Le Bel Ordinaire,48.87567390410791,2.3491287753735812,French Restaurant
17841,9Hôtel Opera,48.876386806787565,2.3470002777527443,Hugo,48.87621999030353,2.3472385160585065,French Restaurant
17842,9Hôtel Opera,48.876386806787565,2.3470002777527443,La Rosarina,48.87639894699515,2.3457528384331,Empanada Restaurant
17843,9Hôtel Opera,48.876386806787565,2.3470002777527443,Le Grenier à Pain,48.877021679047054,2.34881167326311,Bakery
17844,9Hôtel Opera,48.876386806787565,2.3470002777527443,Cité Trévise,48.8748699758271,2.3468255996704097,Plaza
17845,9Hôtel Opera,48.876386806787565,2.3470002777527443,Al Bayader,48.877240808963755,2.3446924293530755,Falafel Restaurant
17846,9Hôtel Opera,48.876386806787565,2.3470002777527443,Maison de la Culture Arménienne de Paris,48.87580494228885,2.3460879921913147,Eastern European Restaurant
17847,9Hôtel Opera,48.876386806787565,2.3470002777527443,Piccola Toscana,48.87715050897747,2.346292826607403,Italian Restaurant
17848,9Hôtel Opera,48.876386806787565,2.3470002777527443,Hank Burger,48.876866,2.344435,Burger Joint
17849,9Hôtel Opera,48.876386806787565,2.3470002777527443,Hotel Helussi,48.877888805182764,2.3469612112143388,Hotel
17850,9Hôtel Opera,48.876386806787565,2.3470002777527443,Restaurant du Paradis,48.8758875779299,2.3483967036008835,French Restaurant
17851,9Hôtel Opera,48.876386806787565,2.3470002777527443,Square Montholon,48.87697979989747,2.3465681076049805,Park
17852,9Hôtel Opera,48.876386806787565,2.3470002777527443,Aurore et Capucine,48.87671490037292,2.344335875020306,Dessert Shop
17853,9Hôtel Opera,48.876386806787565,2.3470002777527443,Emi-Lee,48.87646430529015,2.349075852800554,Vietnamese Restaurant
17854,9Hôtel Opera,48.876386806787565,2.3470002777527443,Barak,48.875356,2.348188,Doner Restaurant
17855,9Hôtel Opera,48.876386806787565,2.3470002777527443,The Goji Bar,48.87612587233736,2.3448485178109846,Tea Room
17856,9Hôtel Opera,48.876386806787565,2.3470002777527443,La Marmite,48.87584022369999,2.348405420780182,French Restaurant
17857,9Hôtel Opera,48.876386806787565,2.3470002777527443,Mi Ranchito Paisa,48.876541388343355,2.344798051192437,Colombian Restaurant
17858,9Hôtel Opera,48.876386806787565,2.3470002777527443,Jaipur Café,48.87631653022286,2.349518300223023,Indian Restaurant
17859,9Hôtel Opera,48.876386806787565,2.3470002777527443,VG,48.87705510186067,2.347964197397232,Vegetarian / Vegan Restaurant
17860,9Hôtel Opera,48.876386806787565,2.3470002777527443,Chez Claire,48.87696758366914,2.3445089097623404,Chinese Restaurant
17861,9Hôtel Opera,48.876386806787565,2.3470002777527443,Monop',48.87692996856845,2.3480862115765686,Convenience Store
17862,9Hôtel Opera,48.876386806787565,2.3470002777527443,9Hôtel Opera,48.87638680678756,2.3470002777527443,Hotel
17863,9Hôtel Opera,48.876386806787565,2.3470002777527443,Hotel du Temps,48.87672331499355,2.347400667286429,Hotel
17864,9Hôtel Opera,48.876386806787565,2.3470002777527443,Cacahuète,48.877300021832795,2.3468520865087013,French Restaurant
17865,9Hôtel Opera,48.876386806787565,2.3470002777527443,42 Degrés,48.877461855301966,2.3491383211515693,Vegetarian / Vegan Restaurant
17866,9Hôtel Opera,48.876386806787565,2.3470002777527443,Le Bébé,48.877325252150264,2.3467736662103404,French Restaurant
17867,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Les Enfants Perdus,48.87438536093944,2.3619354916417197,French Restaurant
17868,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,La Taverne de Zhao,48.873208507755244,2.360328697564808,Shanxi Restaurant
17869,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Les Orientalistes,48.875501521125955,2.358844578266144,Mediterranean Restaurant
17870,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Café A,48.87523561686296,2.360022095087153,Café
17871,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Marrow,48.87442541960633,2.358884811401367,Café
17872,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Ikeban art,48.874418,2.362661,Flower Shop
17873,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Le Mal Barré,48.87412900008561,2.3624839085674516,Burger Joint
17874,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Le Buffet de la Gare,48.87508678972407,2.3577902976044665,Bistro
17875,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,La Strasbourgeoise,48.87612051889429,2.358565705218326,French Restaurant
17876,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Kasha,48.874361,2.361589,Creperie
17877,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Jardin Villemin,48.875124006179554,2.36181378364563,Garden
17878,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Gravity Bar,48.873208415867786,2.3607795438072787,Cocktail Bar
17879,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,La Paella,48.87322653669419,2.360396973346493,Spanish Restaurant
17880,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,La Pause Indienne,48.87350881527456,2.3585745896271804,Fast Food Restaurant
17881,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Le Perchoir de l'Est,48.87637445508266,2.3597235612101493,Beer Garden
17882,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,East Side Café,48.876007809449305,2.3593092983055652,Lounge
17883,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Couvent des Récollets,48.87556529482323,2.360130832064447,Museum
17884,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Schmid,48.87577801978801,2.3579613719064905,French Restaurant
17885,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Mme Shawn,48.87428742804957,2.362598329720953,Thai Restaurant
17886,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,Sephora,48.8766693296983,2.359936237335205,Cosmetics Shop
17887,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,East Bunker,48.87629163062138,2.361123114824295,Bistro
17888,Timhotel Paris Gare de l'Est,48.87492773879218,2.3601776509580024,La Manufacture de Thé,48.876427,2.359109,Bar
17889,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Abri,48.87794119994912,2.3491306158361196,Gastropub
17890,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Le Tricycle,48.875576,2.349075,Vegetarian / Vegan Restaurant
17891,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Nanashi,48.87529674590974,2.3515112409265875,Japanese Restaurant
17892,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Nouilles Ceintures,48.875868,2.348158,Chinese Restaurant
17893,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,BOL Porridge Bar,48.87637710447808,2.3486461490392685,Coffee Shop
17894,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Pedzouille,48.876069315883896,2.3483578994640792,Bistro
17895,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Kashmir House,48.876985427211835,2.3522046218805643,Indian Restaurant
17896,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Ma Kitchen,48.87701802448486,2.35140737644392,Korean Restaurant
17897,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Chez Paï,48.87630301428115,2.3486032336950298,Thai Restaurant
17898,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Mussubi,48.877529612205564,2.351537208593247,Japanese Restaurant
17899,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Le Bel Ordinaire,48.87567390410791,2.3491287753735812,French Restaurant
17900,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Ahipoké,48.87658473284472,2.3513970728799904,Hawaiian Restaurant
17901,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,L'Élan 9,48.877771,2.3489,Restaurant
17902,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Porte 12,48.87642114671698,2.3497411909844814,Modern European Restaurant
17903,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Best Western Premier Faubourg 88,48.87768381921307,2.349274322382371,Hotel
17904,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,i Cugini,48.875233,2.3511624,Italian Restaurant
17905,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Le Grenier à Pain,48.877021679047054,2.34881167326311,Bakery
17906,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Le Mordant,48.87718946711333,2.3510531283821408,French Restaurant
17907,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Biocoop Dada,48.87518661954682,2.35173117603685,Organic Grocery
17908,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,66 Yeast,48.87512547918294,2.3508204353749647,Pizza Place
17909,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Sobane Bento,48.87512715203861,2.3506758290115424,Korean Restaurant
17910,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Restaurant du Paradis,48.8758875779299,2.3483967036008835,French Restaurant
17911,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Monsieur Fernand,48.877139868223814,2.3514940422521478,Bakery
17912,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Emi-Lee,48.87646430529015,2.349075852800554,Vietnamese Restaurant
17913,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Barak,48.875356,2.348188,Doner Restaurant
17914,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Tesoro d'Italia,48.87547603719725,2.3500198528013643,Italian Restaurant
17915,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,La Marmite,48.87584022369999,2.348405420780182,French Restaurant
17916,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Hitomi,48.87708385487527,2.3516557902416237,Japanese Restaurant
17917,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Jaipur Café,48.87631653022286,2.349518300223023,Indian Restaurant
17918,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,VG,48.87705510186067,2.347964197397232,Vegetarian / Vegan Restaurant
17919,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Monop',48.87692996856845,2.3480862115765686,Convenience Store
17920,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Hotel
17921,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,42 Degrés,48.877461855301966,2.3491383211515693,Vegetarian / Vegan Restaurant
17922,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Les Animals,48.87697591351928,2.3514966666698456,Bar
17923,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Abri,48.87794119994912,2.3491306158361196,Gastropub
17924,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,La Maison Bleue,48.87811416438613,2.35133386328103,French Restaurant
17925,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,BOL Porridge Bar,48.87637710447808,2.3486461490392685,Coffee Shop
17926,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Pedzouille,48.876069315883896,2.3483578994640792,Bistro
17927,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Ma Kitchen,48.87701802448486,2.35140737644392,Korean Restaurant
17928,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Chez Paï,48.87630301428115,2.3486032336950298,Thai Restaurant
17929,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Mussubi,48.877529612205564,2.351537208593247,Japanese Restaurant
17930,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Ahipoké,48.87658473284472,2.3513970728799904,Hawaiian Restaurant
17931,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,L'Élan 9,48.877771,2.3489,Restaurant
17932,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Porte 12,48.87642114671698,2.3497411909844814,Modern European Restaurant
17933,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Best Western Premier Faubourg 88,48.87768381921307,2.349274322382371,Hotel
17934,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Le Grenier à Pain,48.877021679047054,2.34881167326311,Bakery
17935,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Le Mordant,48.87718946711333,2.3510531283821408,French Restaurant
17936,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Léandrés,48.879117758262716,2.3479092121124268,Coffee Shop
17937,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Hotel Helussi,48.877888805182764,2.3469612112143388,Hotel
17938,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Monsieur Fernand,48.877139868223814,2.3514940422521478,Bakery
17939,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Nationale 7 Paris,48.87924815172544,2.349318692653714,Design Studio
17940,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Emi-Lee,48.87646430529015,2.349075852800554,Vietnamese Restaurant
17941,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Hitomi,48.87708385487527,2.3516557902416237,Japanese Restaurant
17942,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Jaipur Café,48.87631653022286,2.349518300223023,Indian Restaurant
17943,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,VG,48.87705510186067,2.347964197397232,Vegetarian / Vegan Restaurant
17944,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Madame Messieurs,48.879262020891716,2.3479913510171735,French Restaurant
17945,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Le café de l'église,48.877764520584165,2.3516236105584287,Bistro
17946,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Monop',48.87692996856845,2.3480862115765686,Convenience Store
17947,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Place Franz Liszt,48.87787967902563,2.3515670032029043,Plaza
17948,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Hôtel Eurostars Panorama,48.876269187066406,2.3500523378454705,Hotel
17949,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Hotel du Temps,48.87672331499355,2.347400667286429,Hotel
17950,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Résidence Du Pré,48.87833557510649,2.3477272911447185,Hotel
17951,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Ibis Styles Paris Cadet Lafayette,48.87827333303025,2.347617366428347,Hotel
17952,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Cacahuète,48.877300021832795,2.3468520865087013,French Restaurant
17953,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,42 Degrés,48.877461855301966,2.3491383211515693,Vegetarian / Vegan Restaurant
17954,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Les Animals,48.87697591351928,2.3514966666698456,Bar
17955,Best Western Premier Faubourg 88,48.87768381921307,2.3492743223823718,Le Bébé,48.877325252150264,2.3467736662103404,French Restaurant
17956,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Max Linder Panorama,48.87138398457992,2.344808578491211,Indie Movie Theater
17957,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Hotel de Nell,48.8732672042447,2.3468841021960016,Hotel
17958,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,La Crème de Paris,48.871721,2.34331,Creperie
17959,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Hôtel Le 34B ***,48.87273052292771,2.343604912009892,Hotel
17960,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Mersea,48.871975572746514,2.3431841769993706,Fish & Chips Shop
17961,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Loco,48.873772267222535,2.3425792781995085,Argentinian Restaurant
17962,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Au Loup,48.872509641080484,2.3446254156091966,Wine Bar
17963,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,BAM Karaoke Box,48.874106994964485,2.345232367515564,Karaoke Bar
17964,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,À la Mère de Famille,48.87397,2.342263,Candy Store
17965,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Bien Élevé,48.87405226426158,2.343173137593862,Steakhouse
17966,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,La Régalade Conservatoire,48.873093433248826,2.3467975553931746,French Restaurant
17967,Mercure Monty Opéra,48.87303200035013,2.3445674674711072,Supernature - Café-Restaurant,48.87361816318744,2.3452349358628912,Restaurant
